id,original1,edit1,grades1,meanGrade1,original2,edit2,grades2,meanGrade2,label
105986-105987,Trump thought picking a fight with Iran would boost him . It <backfired/> ,succeeded,21100,0.8,Trump thought picking a <fight/> with Iran would boost him . It backfired,house,11000,0.4,1
105462-105461,Trump threatens to hit Iranian <sites/> if country retaliates over Soleimani killing,puppies,221100,1.0,Trump threatens to <hit/> Iranian sites if country retaliates over Soleimani killing,buy,21111,1.2,2
105762-105761,Trump to Congress : My <Tweets/> Will Notify You of Military Action Against Iran,dreams,22111,1.4,Trump to Congress : My Tweets Will Notify You of Military Action Against <Iran/> ,salad,32100,1.2,1
105422-105423,Trump Told Mar-a-Lago Pals to Expect ‘ Big ’ <Iran/> Action ‘ Soon ’,golf,22221,1.8,Trump Told Mar-a-Lago Pals to Expect ‘ Big ’ <Iran/> Action ‘ Soon ’,tanning,22110,1.2,1
106455-106456,Trump Tweets Lie Accusing Dems of <Defending/> Soleimani,Cooking,22210,1.4,Trump Tweets Lie Accusing Dems of <Defending/> Soleimani,eating,22210,1.4,0
107685-107684,Trump violated law by withholding <Ukraine/> aid : Government watchdog,Kool,22222,2.0,Trump violated law by withholding Ukraine aid : <Government/> watchdog,Kindergarten,221110,1.1666666666666667,1
107928-107929,"Trump Was on Board With the Plan to Use <Ukraine/> to Torpedo Biden , Parnas Says",Watergun,32111,1.6,"Trump Was on Board With the Plan to Use <Ukraine/> to Torpedo Biden , Parnas Says",rockets,32222,2.2,2
107423-107424, <Trump/> was reportedly ' verbally and emotionally abusive ' toward former Homeland Security secretary Kirstjen Nielsen,Mother,32000,1.0,Trump was reportedly ' verbally and emotionally abusive ' toward former Homeland Security <secretary/> Kirstjen Nielsen,kitten,22110,1.2,2
107257-107258,Trump White House might <curb/> media ’s early peek at key U.S. economic data,twitter,21100,0.8,Trump White House might curb media ’s early peek at key U.S. economic <data/> ,information,0,0.0,1
105963-105964,"Trump will not deliver <address/> tonight , White House official says",hamburgers,33211,2.0,"Trump will not deliver <address/> tonight , White House official says",pizza,22221,1.8,1
106385-106384,Trump ’s <climate/> change reading material is beyond parody,waste,32210,1.6,Trump ’s <climate/> change reading material is beyond parody,diaper,31111,1.4,1
106599-106598,Trump ’s congenital <dishonesty/> trips him up again,visits,21000,0.6,Trump ’s congenital <dishonesty/> trips him up again,defect,22220,1.6,2
105464-105463,Trump ’s Dismay With Coverage On Halted <Iran/> Airstrike Also Spurred Soleimani Strike,Youtube,21100,0.8,Trump ’s Dismay With Coverage On Halted <Iran/> Airstrike Also Spurred Soleimani Strike,Iowa,21100,0.8,0
107742-107741,"Trump ’s hold of Ukraine <aid/> was illegal , according to the US government ’s top watchdog",haircuts,22211,1.6,"Trump ’s hold of <Ukraine/> aid was illegal , according to the US government ’s top watchdog",Kool,32221,2.0,2
102407-102408,Trump ’s <Intervention/> in SEALs Case Tests Pentagon ’s Tolerance,interference,21000,0.6,Trump ’s Intervention in SEALs Case Tests <Pentagon/> ’s Tolerance,walrus,32222,2.2,2
105369-105370,Trump ’s <Iran/> war has begun,Sanity,22111,1.4,Trump ’s <Iran/> war has begun,waistline,332221,2.1666666666666665,2
106937-106938,Trump ’s Plot Against <Health/> Care Continues,skin,22221,1.8,Trump ’s <Plot/> Against Health Care Continues,hate,31000,0.8,1
105560-105561,Trump ’s Reckless Strike on Soleimani Has Led to a Global <Catastrophe/> ,Warming,21000,0.6,Trump ’s Reckless <Strike/> on Soleimani Has Led to a Global Catastrophe,tweets,21111,1.2,2
105697-105696,"Trump ’s threat to destroy Iranian cultural <sites/> would be war crime , experts say",twitter,11110,0.8,"Trump ’s threat to destroy Iranian cultural <sites/> would be war crime , experts say",restrooms,22210,1.4,2
107634-107635,"Turkey ends Wikipedia ban after nearly 1,000 <days/>",edits,22111,1.4,"Turkey <ends/> Wikipedia ban after nearly 1,000 days",recipe,32210,1.6,2
107841-107840,Turkey sending <troops/> to Libya,turkeys,31110,1.2,Turkey sending <troops/> to Libya,crocodiles,32221,2.0,2
100536-100537,Turkish president ' threw Trump <letter/> in bin ',bobblehead,32111,1.6,Turkish <president/> ' threw Trump letter in bin ',delight,22210,1.4,1
108110-108109,Turkish soccer star Hakan Sukur is now an Uber <driver/> in the US,passenger,22111,1.4,Turkish soccer star Hakan Sukur is now an Uber <driver/> in the US,goober,22211,1.6,2
105494-105495,Twitter Says Edited Biden <Clip/> Implying White Nationalism Does n't Violate Terms of Service,toupe,11100,0.6,Twitter <Says/> Edited Biden Clip Implying White Nationalism Does n't Violate Terms of Service,boasts,0,0.0,1
100901-100902,Twitter Stock <Plunges/> After Earnings Are Worse Than Expected,dances,32110,1.4,Twitter <Stock/> Plunges After Earnings Are Worse Than Expected,toilet,3322221111,1.8,2
104832-104831,Two U.S. senators banned from visiting <Philippines/> ,doctors,22111,1.4,Two U.S. senators banned from visiting <Philippines/> ,Mars,32210,1.6,2
100580-100581,"Two Weeks After Amazon Made Its ' <Climate/> Pledge , ' It Joined Big Oil for Its ' Accelerate Production 4.0 ' Event",Diet,21110,1.0,"Two Weeks After Amazon Made Its ' Climate Pledge , ' It Joined Big Oil for Its ' Accelerate <Production/> 4.0 ' Event",Hypocrisy,322211,1.8333333333333333,2
100580-100579,"Two Weeks After Amazon Made Its ' <Climate/> Pledge , ' It Joined Big Oil for Its ' Accelerate Production 4.0 ' Event",Diet,21110,1.0,"Two Weeks After <Amazon/> Made Its ' Climate Pledge , ' It Joined Big Oil for Its ' Accelerate Production 4.0 ' Event",Germany,21000,0.6,1
100581-100579,"Two Weeks After Amazon Made Its ' Climate Pledge , ' It Joined Big Oil for Its ' Accelerate <Production/> 4.0 ' Event",Hypocrisy,322211,1.8333333333333333,"Two Weeks After <Amazon/> Made Its ' Climate Pledge , ' It Joined Big Oil for Its ' Accelerate Production 4.0 ' Event",Germany,21000,0.6,1
104899-104900,"U.K. government accidentally publishes <addresses/> of more than 1,000 celebrities",books,21100,0.8,"U.K. government accidentally publishes <addresses/> of more than 1,000 celebrities",selfies,32210,1.6,2
105797-105796,U.S.-led coalition says it will <withdraw/> from Iraq - letter,fall,10000,0.2,U.S.-led coalition <says/> it will withdraw from Iraq - letter,believes,10000,0.2,0
105702-105703,U.S.-led coalition says it will withdraw from Iraq : <letter/> ,classroom,21000,0.6,U.S.-led coalition says it will <withdraw/> from Iraq : letter,enter,10000,0.2,1
105887-105886,"U.S. Breaks International Law If It <Refuses/> Iran 's Top Diplomat Entry for U.N. , Experts Say",Tickles,22111,1.4,"U.S. Breaks International Law If It Refuses Iran 's Top <Diplomat/> Entry for U.N. , Experts Say",Corgi,22111,1.4,0
105122-105123,U.S. Chief Justice John Roberts warns of social media 's danger to <democracy/> ,millenials,21100,0.8,U.S. Chief Justice John Roberts warns of social media 's danger to <democracy/> ,tanning,22111,1.4,2
104889-104890,U.S. companies are forcing workers to <train/> their own foreign replacements,kiss,22220,1.6,U.S. companies are forcing workers to <train/> their own foreign replacements,stalk,21110,1.0,1
105978-105979,U.S. congressional study urges sanctions on China over ' <crimes/> against humanity ',cards,33221,2.2,U.S. congressional study urges sanctions on China over ' crimes against <humanity/> ',chowmein,32211,1.8,1
104560-104559,"U.S. has ' no right ' to Syrian <oil/> , adviser to President Assad says",food,21100,0.8,"U.S. has ' no right ' to Syrian <oil/> , adviser to President Assad says",coffee,21110,1.0,2
105809-105808,U.S. Military Prepares To Move ' Out Of <Iraq/> ' Amid Nation 's Anger Over Deadly Strikes,town,21100,0.8,U.S. Military Prepares To Move ' Out Of Iraq ' Amid Nation 's <Anger/> Over Deadly Strikes,whining,21110,1.0,2
107785-107786,U.S. Military Resumes Joint Operations With <Iraq/> ,Cheech,32211,1.8,U.S. Military Resumes Joint Operations With <Iraq/> ,Jamaica,22111,1.4,1
104196-104197,U.S. Navy <bans/> TikTok from government-issued mobile devices,requires,22100,1.0,U.S. Navy bans TikTok from government-issued mobile <devices/> ,grenades,210000,0.5,1
105998-105999,U.S. officials knew Iranian <missiles/> were coming hours in advance,pies,22210,1.4,U.S. officials knew Iranian <missiles/> were coming hours in advance,psychos,21111,1.2,1
102360-102361,U.S. panel sets deadline for <Trump/> to decide participation in impeachment hearings,Mandolorian,11100,0.6,U.S. panel sets deadline for Trump to decide participation in <impeachment/> hearings,election,31110,1.2,2
107782-107784,"U.S. states tell court prices to rise if Sprint , T-Mobile <allowed/> to merge",permission,0,0.0,"U.S. states tell court prices to <rise/> if Sprint , T-Mobile allowed to merge",plummet,21100,0.8,2
107782-107783,"U.S. states tell court prices to rise if Sprint , T-Mobile <allowed/> to merge",permission,0,0.0,"U.S. states tell court <prices/> to rise if Sprint , T-Mobile allowed to merge",zombies,33211,2.0,2
107784-107783,"U.S. states tell court prices to <rise/> if Sprint , T-Mobile allowed to merge",plummet,21100,0.8,"U.S. states tell court <prices/> to rise if Sprint , T-Mobile allowed to merge",zombies,33211,2.0,2
105397-105398,"U.S. to send 3,000 troops to <Middle East/> after embassy attack , Soleimani killing",Delaware,21100,0.8,"U.S. to send 3,000 troops to <Middle East/> after embassy attack , Soleimani killing",Disneyworld,32211,1.8,2
100453-100454,"U.S. Unleashes Military to <Fight/> Fake News , Disinformation",Write,22210,1.4,"U.S. Unleashes Military to <Fight/> Fake News , Disinformation",write,22211,1.6,2
100453-100452,"U.S. Unleashes Military to <Fight/> Fake News , Disinformation",Write,22210,1.4,"U.S. Unleashes Military to <Fight/> Fake News , Disinformation",Create,31000,0.8,1
100454-100452,"U.S. Unleashes Military to <Fight/> Fake News , Disinformation",write,22211,1.6,"U.S. Unleashes Military to <Fight/> Fake News , Disinformation",Create,31000,0.8,1
102865-102864,"Uber : 3,045 Sexual <Assaults/> Reported in U.S. Rides Last Year",Rides,22110,1.2,"Uber : 3,045 Sexual <Assaults/> Reported in U.S. Rides Last Year",Healings,31111,1.4,2
105083-105082,Uber and Postmates File Suit to Block California <Freelancer/> Law,inmates,22100,1.0,Uber and Postmates File Suit to Block <California/> Freelancer Law,children,222210,1.5,2
102847-102848,"Uber disclosed 3,000 sexual <assaults/> in U.S. rides last year in its long-awaited safety report",gestures,10000,0.2,"Uber <disclosed/> 3,000 sexual assaults in U.S. rides last year in its long-awaited safety report",committed,33211,2.0,2
102257-102258,"Ubuntu 19.10 : It ’s fast , like “ make old <hardware/> feel new ” fast",dogs,21100,0.8,"Ubuntu 19.10 : It ’s fast , like “ make old <hardware/> feel new ” fast",men,22211,1.6,2
106839-106840,UEFA <Champions/> League 2019 Last 16 Draw,BigChew,22100,1.0,UEFA <Champions/> League 2019 Last 16 Draw,Coloring,111111,1.0,0
104380-104379,UK 's number of <doctors/> per capita is one of lowest in Europe,penguins,22200,1.2,UK 's number of doctors per capita is one of lowest in <Europe/> ,Africa,10000,0.2,1
104521-104520,"UK : Over 1,800 people spending Christmas in <immigration/> detention centres",adult,11100,0.6,"UK : Over 1,800 people spending <Christmas/> in immigration detention centres",vacation,10000,0.2,1
108025-108024,"UK consumers cut back on <spending/> again , adding to economic gloom",prozac,22211,1.6,"UK consumers cut back on <spending/> again , adding to economic gloom",chips,22211,1.6,0
100601-100602,UK Government abandon plans for ' Internet Porn <Filter/> ',Collection,32221,2.0,UK Government abandon plans for ' Internet Porn <Filter/> ',Party,32222,2.2,2
104164-104165,UK government rejects demands for new Scottish <referendum/> ,shortbread,22111,1.4,UK government rejects demands for new Scottish <referendum/> ,whiskey,22221,1.8,2
107770-107771,UK police use of facial <recognition/> tests public ’s tolerance,moisturizer,32221,2.0,UK police use of facial recognition tests public ’s <tolerance/> ,acne,32211,1.8,1
106015-106014,UK puts <ships/> and helicopters on standby in Gulf,clowns,32211,1.8,UK puts ships and helicopters on standby in <Gulf/> ,bathtub,11110,0.8,1
108051-108050,Ukraine 's prime minister offers to resign over leaked <audio/> ,wig,33211,2.0,Ukraine 's prime minister offers to resign over leaked <audio/> ,diaper,33322,2.6,2
106078-106079,Ukraine to send investigation team to Iran to probe <plane/> crash : Zelenskiy,UFO,22222,2.0,Ukraine to send investigation <team/> to Iran to probe plane crash : Zelenskiy,clowns,22100,1.0,1
106269-106270, <Ukraine/> wants to search Iran plane crash site for possible Russia missile debris,Madonna,21100,0.8,Ukraine wants to search Iran plane crash site for possible Russia <missile/> debris,UFO,21110,1.0,2
105607-105606,UK says U.S. is entitled to <defend/> itself following Iraq attack,shoot,22110,1.2,UK says U.S. is entitled to defend itself following <Iraq/> attack,Godzilla,32221,2.0,2
106843-106842,"Unable to unlock gunman ’s iPhones , the FBI ( once again ) asks for <Apple/> ’s help",kindergartner,21110,1.0,"Unable to unlock gunman ’s iPhones , the FBI ( once again ) asks for <Apple/> ’s help",grandson,33222,2.4,2
107662-107663,"Under Mounting Pressure , Trump Administration Finally Releases <Disaster/> Aid to Puerto Rico",Kool,32221,2.0,"Under Mounting Pressure , Trump Administration Finally Releases <Disaster/> Aid to Puerto Rico",sandal,11100,0.6,1
104388-104387,"Uninstall ToTok , an Alleged Emirati Spy App , From Your <Phone/> Now",doorbell,11110,0.8,"Uninstall ToTok , an Alleged Emirati Spy App , From Your <Phone/> Now",brain,32211,1.8,2
104715-104718,Universal Cuts ‘ Cats ’ From Its ‘ For Your <Consideration/> ’ Page,Enjoyment,22220,1.6,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,spades,22200,1.2,1
104715-104716,Universal Cuts ‘ Cats ’ From Its ‘ For Your <Consideration/> ’ Page,Enjoyment,22220,1.6,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,euthanizes,22210,1.4,1
104715-104717,Universal Cuts ‘ Cats ’ From Its ‘ For Your <Consideration/> ’ Page,Enjoyment,22220,1.6,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,pets,21100,0.8,1
104718-104716,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,spades,22200,1.2,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,euthanizes,22210,1.4,2
104718-104717,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,spades,22200,1.2,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,pets,21100,0.8,1
104716-104717,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,euthanizes,22210,1.4,Universal <Cuts/> ‘ Cats ’ From Its ‘ For Your Consideration ’ Page,pets,21100,0.8,1
106845-106844,Universal re-releasing ‘ Cats ’ with ‘ improved visual effects ’ after cat-astrophic <reviews/> ,puns,22220,1.6,Universal re-releasing ‘ Cats ’ with ‘ improved visual <effects/> ’ after cat-astrophic reviews,whiskers,22211,1.6,0
